id,query,answer,choices,gold,label_type
headlines8544,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Direction Down pertaining to gold? Your response should be Yes or No.
Text: Gold, Silver may trade higher today: Angel Commodities
Answer:",No,"[Yes, No]",1,""
headlines8545,"Look for indications that the price of gold is increasing. In the news headline, can you identify a PastPrice pertaining to gold? Your response should be Yes or No.
Text: Gold, Silver may trade higher today: Angel Commodities
Answer:",Yes,"[Yes, No]",0,""
headlines8546,"Look for indications that the price of gold is increasing. In the news headline, can you identify a FuturePrice pertaining to gold? Your response should be Yes or No.
Text: Gold, Silver may trade higher today: Angel Commodities
Answer:",No,"[Yes, No]",1,""
headlines8547,"Look for indications that the price of gold is increasing. In the news headline, can you identify a PastNews pertaining to gold? Your response should be Yes or No.
Text: Gold, Silver may trade higher today: Angel Commodities
Answer:",No,"[Yes, No]",1,""
headlines8548,"Look for indications that the price of gold is increasing. In the news headline, can you identify a FutureNews pertaining to gold? Your response should be Yes or No.
Text: Gold, Silver may trade higher today: Angel Commodities
Answer:",No,"[Yes, No]",1,""
headlines8549,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Asset Comparision pertaining to gold? Your response should be Yes or No.
Text: Gold, Silver may trade higher today: Angel Commodities
Answer:",Yes,"[Yes, No]",0,""
headlines8550,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Price or Not related to gold? Please respond with Yes or No.
Text: Spot Gold rates down in major metros
Answer:",Yes,"[Yes, No]",0,""
headlines8551,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Up related to gold? Please respond with Yes or No.
Text: Spot Gold rates down in major metros
Answer:",No,"[Yes, No]",1,""
headlines8552,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Constant related to gold? Please respond with Yes or No.
Text: Spot Gold rates down in major metros
Answer:",No,"[Yes, No]",1,""
headlines8553,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Down related to gold? Please respond with Yes or No.
Text: Spot Gold rates down in major metros
Answer:",Yes,"[Yes, No]",0,""
headlines8554,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastPrice related to gold? Please respond with Yes or No.
Text: Spot Gold rates down in major metros
Answer:",Yes,"[Yes, No]",0,""
headlines8555,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FuturePrice related to gold? Please respond with Yes or No.
Text: Spot Gold rates down in major metros
Answer:",No,"[Yes, No]",1,""
headlines8556,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastNews related to gold? Please respond with Yes or No.
Text: Spot Gold rates down in major metros
Answer:",No,"[Yes, No]",1,""
headlines8557,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FutureNews related to gold? Please respond with Yes or No.
Text: Spot Gold rates down in major metros
Answer:",No,"[Yes, No]",1,""
headlines8558,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Asset Comparision related to gold? Please respond with Yes or No.
Text: Spot Gold rates down in major metros
Answer:",No,"[Yes, No]",1,""
headlines8559,"Look for any mention of future gold prices. Does the news headline suggest a Price or Not for gold? Your response should be Yes or No.
Text: here's how you should play natural gas, crude and gold
Answer:",No,"[Yes, No]",1,""
headlines8560,"Look for any mention of future gold prices. Does the news headline suggest a Direction Up for gold? Your response should be Yes or No.
Text: here's how you should play natural gas, crude and gold
Answer:",No,"[Yes, No]",1,""
headlines8561,"Look for any mention of future gold prices. Does the news headline suggest a Direction Constant for gold? Your response should be Yes or No.
Text: here's how you should play natural gas, crude and gold
Answer:",No,"[Yes, No]",1,""
headlines8562,"Look for any mention of future gold prices. Does the news headline suggest a Direction Down for gold? Your response should be Yes or No.
Text: here's how you should play natural gas, crude and gold
Answer:",No,"[Yes, No]",1,""
headlines8563,"Look for any mention of future gold prices. Does the news headline suggest a PastPrice for gold? Your response should be Yes or No.
Text: here's how you should play natural gas, crude and gold
Answer:",No,"[Yes, No]",1,""
headlines8564,"Look for any mention of future gold prices. Does the news headline suggest a FuturePrice for gold? Your response should be Yes or No.
Text: here's how you should play natural gas, crude and gold
Answer:",No,"[Yes, No]",1,""
headlines8565,"Look for any mention of future gold prices. Does the news headline suggest a PastNews for gold? Your response should be Yes or No.
Text: here's how you should play natural gas, crude and gold
Answer:",Yes,"[Yes, No]",0,""
headlines8566,"Look for any mention of future gold prices. Does the news headline suggest a FutureNews for gold? Your response should be Yes or No.
Text: here's how you should play natural gas, crude and gold
Answer:",No,"[Yes, No]",1,""
headlines8567,"Look for any mention of future gold prices. Does the news headline suggest a Asset Comparision for gold? Your response should be Yes or No.
Text: here's how you should play natural gas, crude and gold
Answer:",Yes,"[Yes, No]",0,""
headlines8568,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Price or Not related to gold? Please respond with Yes or No.
Text: gold declines on reduced offtake, weak global cues
Answer:",Yes,"[Yes, No]",0,""
headlines8569,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Up related to gold? Please respond with Yes or No.
Text: gold declines on reduced offtake, weak global cues
Answer:",No,"[Yes, No]",1,""
headlines8570,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Constant related to gold? Please respond with Yes or No.
Text: gold declines on reduced offtake, weak global cues
Answer:",No,"[Yes, No]",1,""
headlines8571,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Down related to gold? Please respond with Yes or No.
Text: gold declines on reduced offtake, weak global cues
Answer:",Yes,"[Yes, No]",0,""
headlines8572,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastPrice related to gold? Please respond with Yes or No.
Text: gold declines on reduced offtake, weak global cues
Answer:",Yes,"[Yes, No]",0,""
headlines8573,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FuturePrice related to gold? Please respond with Yes or No.
Text: gold declines on reduced offtake, weak global cues
Answer:",No,"[Yes, No]",1,""
headlines8574,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastNews related to gold? Please respond with Yes or No.
Text: gold declines on reduced offtake, weak global cues
Answer:",No,"[Yes, No]",1,""
headlines8575,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FutureNews related to gold? Please respond with Yes or No.
Text: gold declines on reduced offtake, weak global cues
Answer:",No,"[Yes, No]",1,""
headlines8576,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Asset Comparision related to gold? Please respond with Yes or No.
Text: gold declines on reduced offtake, weak global cues
Answer:",No,"[Yes, No]",1,""
headlines8577,"Look for any mention of future gold prices. Does the news headline suggest a Price or Not for gold? Your response should be Yes or No.
Text: Expect Gold to trade negative: Sushil Finance
Answer:",Yes,"[Yes, No]",0,""
headlines8578,"Look for any mention of future gold prices. Does the news headline suggest a Direction Up for gold? Your response should be Yes or No.
Text: Expect Gold to trade negative: Sushil Finance
Answer:",No,"[Yes, No]",1,""
headlines8579,"Look for any mention of future gold prices. Does the news headline suggest a Direction Constant for gold? Your response should be Yes or No.
Text: Expect Gold to trade negative: Sushil Finance
Answer:",No,"[Yes, No]",1,""
headlines8580,"Look for any mention of future gold prices. Does the news headline suggest a Direction Down for gold? Your response should be Yes or No.
Text: Expect Gold to trade negative: Sushil Finance
Answer:",Yes,"[Yes, No]",0,""
