id,query,answer,choices,gold,text
94,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 28.5, A3: 3.04, A4: 1.0, A5: 14.0, A6: 8.0, A7: 2.54, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 70.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 28.5, A3: 3.04, A4: 1.0, A5: 14.0, A6: 8.0, A7: 2.54, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 70.0, A14: 1.0."
95,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 57.83, A3: 7.04, A4: 2.0, A5: 7.0, A6: 4.0, A7: 14.0, A8: 1.0, A9: 1.0, A10: 6.0, A11: 1.0, A12: 2.0, A13: 360.0, A14: 1333.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 57.83, A3: 7.04, A4: 2.0, A5: 7.0, A6: 4.0, A7: 14.0, A8: 1.0, A9: 1.0, A10: 6.0, A11: 1.0, A12: 2.0, A13: 360.0, A14: 1333.0."
96,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 50.08, A3: 12.54, A4: 2.0, A5: 6.0, A6: 4.0, A7: 2.29, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 156.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 50.08, A3: 12.54, A4: 2.0, A5: 6.0, A6: 4.0, A7: 2.29, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 156.0, A14: 1.0."
97,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 31.57, A3: 1.5, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 0.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 200.0, A14: 106.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 31.57, A3: 1.5, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 0.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 200.0, A14: 106.0."
98,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 23.5, A3: 2.75, A4: 2.0, A5: 1.0, A6: 1.0, A7: 4.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 160.0, A14: 26.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 23.5, A3: 2.75, A4: 2.0, A5: 1.0, A6: 1.0, A7: 4.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 160.0, A14: 26.0."
99,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 24.08, A3: 9.0, A4: 2.0, A5: 6.0, A6: 4.0, A7: 0.25, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 24.08, A3: 9.0, A4: 2.0, A5: 6.0, A6: 4.0, A7: 0.25, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 1.0."
100,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 24.17, A3: 0.875, A4: 2.0, A5: 11.0, A6: 4.0, A7: 4.625, A8: 1.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 520.0, A14: 2001.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 24.17, A3: 0.875, A4: 2.0, A5: 11.0, A6: 4.0, A7: 4.625, A8: 1.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 520.0, A14: 2001.0."
101,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 21.92, A3: 11.665, A4: 2.0, A5: 4.0, A6: 8.0, A7: 0.085, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 320.0, A14: 6.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 21.92, A3: 11.665, A4: 2.0, A5: 4.0, A6: 8.0, A7: 0.085, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 320.0, A14: 6.0."
102,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 31.25, A3: 3.75, A4: 2.0, A5: 13.0, A6: 8.0, A7: 0.625, A8: 1.0, A9: 1.0, A10: 9.0, A11: 1.0, A12: 2.0, A13: 181.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 31.25, A3: 3.75, A4: 2.0, A5: 13.0, A6: 8.0, A7: 0.625, A8: 1.0, A9: 1.0, A10: 9.0, A11: 1.0, A12: 2.0, A13: 181.0, A14: 1.0."
103,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 18.0, A3: 0.165, A4: 2.0, A5: 11.0, A6: 7.0, A7: 0.21, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 200.0, A14: 41.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 18.0, A3: 0.165, A4: 2.0, A5: 11.0, A6: 7.0, A7: 0.21, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 200.0, A14: 41.0."
104,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 20.08, A3: 0.25, A4: 2.0, A5: 11.0, A6: 4.0, A7: 0.125, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 200.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 20.08, A3: 0.25, A4: 2.0, A5: 11.0, A6: 4.0, A7: 0.125, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 200.0, A14: 1.0."
105,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 21.92, A3: 0.5, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.125, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 360.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 21.92, A3: 0.5, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.125, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 360.0, A14: 1.0."
106,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 48.08, A3: 3.75, A4: 2.0, A5: 3.0, A6: 5.0, A7: 1.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 100.0, A14: 3.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 48.08, A3: 3.75, A4: 2.0, A5: 3.0, A6: 5.0, A7: 1.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 100.0, A14: 3.0."
107,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 47.0, A3: 13.0, A4: 2.0, A5: 3.0, A6: 5.0, A7: 5.165, A8: 1.0, A9: 1.0, A10: 9.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 47.0, A3: 13.0, A4: 2.0, A5: 3.0, A6: 5.0, A7: 5.165, A8: 1.0, A9: 1.0, A10: 9.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 1.0."
108,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 19.67, A3: 0.375, A4: 2.0, A5: 11.0, A6: 4.0, A7: 2.0, A8: 1.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 80.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 19.67, A3: 0.375, A4: 2.0, A5: 11.0, A6: 4.0, A7: 2.0, A8: 1.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 80.0, A14: 1.0."
109,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 32.0, A3: 1.75, A4: 1.0, A5: 10.0, A6: 8.0, A7: 0.04, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 393.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 32.0, A3: 1.75, A4: 1.0, A5: 10.0, A6: 8.0, A7: 0.04, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 393.0, A14: 1.0."
110,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 31.67, A3: 16.165, A4: 2.0, A5: 2.0, A6: 4.0, A7: 3.0, A8: 1.0, A9: 1.0, A10: 9.0, A11: 0.0, A12: 2.0, A13: 250.0, A14: 731.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 31.67, A3: 16.165, A4: 2.0, A5: 2.0, A6: 4.0, A7: 3.0, A8: 1.0, A9: 1.0, A10: 9.0, A11: 0.0, A12: 2.0, A13: 250.0, A14: 731.0."
111,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 30.83, A3: 0.0, A4: 2.0, A5: 9.0, A6: 4.0, A7: 1.25, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 202.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 30.83, A3: 0.0, A4: 2.0, A5: 9.0, A6: 4.0, A7: 1.25, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 202.0, A14: 1.0."
112,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 24.5, A3: 1.04, A4: 1.0, A5: 1.0, A6: 1.0, A7: 0.5, A8: 1.0, A9: 1.0, A10: 3.0, A11: 0.0, A12: 2.0, A13: 180.0, A14: 148.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 24.5, A3: 1.04, A4: 1.0, A5: 1.0, A6: 1.0, A7: 0.5, A8: 1.0, A9: 1.0, A10: 3.0, A11: 0.0, A12: 2.0, A13: 180.0, A14: 148.0."
113,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 34.08, A3: 0.08, A4: 1.0, A5: 7.0, A6: 5.0, A7: 0.04, A8: 1.0, A9: 1.0, A10: 1.0, A11: 1.0, A12: 2.0, A13: 280.0, A14: 2001.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 34.08, A3: 0.08, A4: 1.0, A5: 7.0, A6: 5.0, A7: 0.04, A8: 1.0, A9: 1.0, A10: 1.0, A11: 1.0, A12: 2.0, A13: 280.0, A14: 2001.0."
114,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 47.67, A3: 0.29, A4: 2.0, A5: 8.0, A6: 5.0, A7: 15.0, A8: 1.0, A9: 1.0, A10: 20.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 15001.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 47.67, A3: 0.29, A4: 2.0, A5: 8.0, A6: 5.0, A7: 15.0, A8: 1.0, A9: 1.0, A10: 20.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 15001.0."
115,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 57.08, A3: 0.335, A4: 2.0, A5: 3.0, A6: 5.0, A7: 1.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 252.0, A14: 2198.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 57.08, A3: 0.335, A4: 2.0, A5: 3.0, A6: 5.0, A7: 1.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 252.0, A14: 2198.0."
116,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 22.67, A3: 0.75, A4: 2.0, A5: 3.0, A6: 4.0, A7: 1.585, A8: 0.0, A9: 1.0, A10: 1.0, A11: 1.0, A12: 2.0, A13: 400.0, A14: 10.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 22.67, A3: 0.75, A4: 2.0, A5: 3.0, A6: 4.0, A7: 1.585, A8: 0.0, A9: 1.0, A10: 1.0, A11: 1.0, A12: 2.0, A13: 400.0, A14: 10.0."
